# Data-center restriction & condition actions — snapshot 2026-08-15. License CC-BY-4.0. Includes data from Moratorium Nation (ALEA Institute, https://mjbommar.github.io/moratorium-data-2026/, CC-BY-4.0) and datacentertracker.org (CC BY 4.0). Documented actions, not a census.
id,dataset,level,state,state_fips,jurisdiction,jurisdiction_type,action_type,class,status,date,mw_threshold,lat,lon,geocode,county_fips,county_name,county_wide,summary,source_name,source_url,note
ia-clayton-county-2025,moratorium_nation,local,IA,19,Clayton County,county,moratorium,restriction,in_force,2025-02-25,,42.85477,-91.36671,source_dataset,19043,Clayton County,True,"Data-center moratorium running to a set end date, adopted 2025-02-25, extended and active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-clinton-county-ia-2025-10-01,datacentertracker,local,IA,19,Clinton County,county,moratorium,restriction,in_force,2025-12-08,,41.894,-90.534,source_dataset,19045,Clinton County,True,"Clinton County enacted a moratorium on wind project applications on June 10, 2024, extended multiple times through September 2025, prompted by NextEra Energy and Sky Pilot Wind/Ranger Power outreach to Delmar and Grand Mound residents. A… (datacentertracker.org)",datacentertracker.org,https://www.clintonherald.com/news/county-supervisors-place-moratorium-on-wind-project-applications/article_1a96408a-29d3-11ef-9b45-47e3bc50532b.html,
ia-des-moines-county-2026,moratorium_nation,local,IA,19,Des Moines County,county,moratorium,restriction,in_force,2026-05-19,,40.91954,-91.1971,source_dataset,19057,Des Moines County,True,"365-day data-center moratorium, adopted 2026-05-19, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ia-dickinson-county-2026,moratorium_nation,local,IA,19,Dickinson County,county,moratorium,restriction,in_force,2026-05-12,,43.3753,-95.16543,source_dataset,19059,Dickinson County,True,"180-day data-center moratorium, adopted 2026-05-12, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ia-dubuque-county-2026,moratorium_nation,local,IA,19,Dubuque County,county,moratorium,restriction,in_force,2026-05-26,,42.4693,-90.87421,source_dataset,19061,Dubuque County,True,"365-day data-center moratorium, adopted 2026-05-26, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ia-franklin-county-2026,moratorium_nation,local,IA,19,Franklin County,county,moratorium,restriction,in_force,2026-03-31,,42.72859,-93.25132,source_dataset,19069,Franklin County,True,"Data-center moratorium, adopted 2026-03-31, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-henry-county-ia-2026-05-14,datacentertracker,local,IA,19,Henry County,county,moratorium,restriction,enacted,2026-05-14,,40.9876,-91.5443,source_dataset,19087,Henry County,True,"Henry County imposed a moratorium, effective through December 31, halting data centers, large battery arrays, and data-mining sites while it drafts policy. The pause gives the county time to develop standards. (datacentertracker.org)",datacentertracker.org,https://datacentertracker.org/,
ia-ida-county-2026,moratorium_nation,local,IA,19,Ida County,county,moratorium,restriction,in_force,2026-06-30,,42.37884,-95.49494,source_dataset,19093,Ida County,True,"Data-center moratorium, adopted 2026-06-30, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-jackson-county-ia-2025-03-01,datacentertracker,local,IA,19,Jackson County,county,moratorium,restriction,expired,2024-09-17,,42.167,-90.576,source_dataset,19097,Jackson County,True,"Jackson County enacted a data mining facility moratorium in September 2024 (Resolution #1066), which was lifted in November 2024 after supervisors and county staff studied the issue. The moratorium was described as a 'pause for… (datacentertracker.org)",datacentertracker.org,https://jacksoncounty.iowa.gov/supervisors/resolutions/,
ia-johnson-county-2025,moratorium_nation,local,IA,19,Johnson County,county,moratorium,restriction,in_force,2025-11-06,,41.68618,-91.60611,source_dataset,19103,Johnson County,True,"Data-center moratorium running to a set end date, adopted 2025-11-06, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-jones-county-ia-2024-10-01,datacentertracker,local,IA,19,Jones County,county,moratorium,restriction,expired,2025-05-13,,42.122,-91.129,source_dataset,19105,Jones County,True,"Jones County enacted a moratorium on data center development circa October 2024. The moratorium was replaced by a permanent Cryptocurrency and Data Center Ordinance restricting such facilities to agricultural, commercial, and industrial… (datacentertracker.org)",datacentertracker.org,https://www.jonescountyiowa.gov/files/land_use/jones_county_cryptocurrency_and_data_center_ordinance_78407.pdf,
ia-jones-county-2024,moratorium_nation,local,IA,19,Jones County,county,moratorium,restriction,replaced,2024-10-15,,42.1082,-91.14272,source_dataset,19105,Jones County,True,"Data-center moratorium running to a set end date, adopted 2024-10-15, since replaced by permanent regulations (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ia-lee-county-2026,moratorium_nation,local,IA,19,Lee County,county,moratorium,restriction,in_force,2026-06-16,,40.65249,-91.50731,source_dataset,19111,Lee County,True,"365-day data-center moratorium, adopted 2026-06-16, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-linn-county-new-ordinance-ia-2026-03-01,datacentertracker,local,IA,19,Linn County,county,zoning_exclusion,restriction,enacted,2026-03-01,,42.0355,-91.591,source_dataset,19113,Linn County,True,"Linn County Board of Supervisors unanimously approved one of the most comprehensive local data center zoning ordinances in the country on Feb. 18, 2026, in response to Google's proposed $7 billion, 565MW data center on 545 acres. The… (datacentertracker.org)",datacentertracker.org,https://www.planetizen.com/news/2026/03/137049-iowa-county-passes-restrictive-data-center-ordinance,
ia-linn-county-2026,moratorium_nation,local,IA,19,Linn County,county,moratorium,restriction,in_force,2026-07-01,,42.06318,-91.60379,source_dataset,19113,Linn County,True,"Data-center moratorium running to a set end date, adopted 2026-07-01, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-linn-county-ia-eu3-rezoning-moratorium-2026-07-01,datacentertracker,local,IA,19,Linn County Board of Supervisors (18-month pause on EU-3 large-scale data center rezoning applications),county,moratorium,restriction,enacted,2026-07-01,,41.9779,-91.6656,source_dataset,19113,Linn County,True,"Linn County Board of Supervisors voted 2-1 (Sami Scheetz opposed) for an 18-month pause on new rezoning applications to the county's EU-3 large-scale data center district, distinct from the county's existing data center ordinance passed in… (datacentertracker.org)",datacentertracker.org,https://www.kcrg.com/2026/07/01/despite-putting-ordinance-place-linn-county-passes-data-center-moratorium/,
ia-madison-county-2026,moratorium_nation,local,IA,19,Madison County,county,moratorium,restriction,in_force,2026-05,,41.31334,-94.0168,source_dataset,19121,Madison County,True,"365-day data-center moratorium, adopted 2026-05, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ia-mitchell-county-2025,moratorium_nation,local,IA,19,Mitchell County,county,moratorium,restriction,in_force,2025-11-25,,43.34203,-92.78402,source_dataset,19131,Mitchell County,True,"Data-center moratorium running to a set end date, adopted 2025-11-25, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-palo-google-annexation-bypass-ia-2026-03-04,datacentertracker,local,IA,19,Palo (Google annexation bypass),municipality,zoning_exclusion,restriction,enacted,2026-06-15,,42.0669,-91.7929,source_dataset,19113,Linn County,False,"Google abandoned unincorporated Linn County and is pursuing annexation into the City of Palo, Iowa (pop. 1,407) to avoid the county's strict data center zoning. Palo held a town hall on March 25 where residents pressed city leaders for… (datacentertracker.org)",datacentertracker.org,https://www.iowapublicradio.org/ipr-news/2026-03-25/palo-google-data-center-mayor-townhall-linn-county,
ia-palo-alto-county-2026,moratorium_nation,local,IA,19,Palo Alto County,county,moratorium,restriction,in_force,2026-07-08,,43.07628,-94.6625,source_dataset,19147,Palo Alto County,True,"Data-center moratorium running to a set end date, adopted 2026-07-08, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ia-city-of-peosta-2026,moratorium_nation,local,IA,19,Peosta (city),municipality,moratorium,restriction,in_force,2026-06-23,,42.44695,-90.84338,source_dataset,19061,Dubuque County,False,"180-day data-center moratorium, adopted 2026-06-23, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ia-plymouth-county-2026,moratorium_nation,local,IA,19,Plymouth County,county,moratorium,restriction,in_force,2026-06-16,,42.73691,-96.22136,source_dataset,19149,Plymouth County,True,"365-day data-center moratorium, adopted 2026-06-16, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ia-shelby-county-2026,moratorium_nation,local,IA,19,Shelby County,county,moratorium,restriction,in_force,2026-03-17,,41.66824,-95.31636,source_dataset,19165,Shelby County,True,"Data-center moratorium running to a set end date, adopted 2026-03-17, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ia-sioux-county-2026,moratorium_nation,local,IA,19,Sioux County,county,moratorium,restriction,in_force,2026-06-16,,43.05741,-96.16024,source_dataset,19167,Sioux County,True,"365-day data-center moratorium, adopted 2026-06-16, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ia-story-county-2025,moratorium_nation,local,IA,19,Story County,county,moratorium,restriction,in_force,2025-06-17,,42.01616,-93.48919,source_dataset,19169,Story County,True,"Data-center moratorium running to a set end date, adopted 2025-06-17, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ia-tama-county-2025,moratorium_nation,local,IA,19,Tama County,county,moratorium,restriction,in_force,2025-11-10,,42.05681,-92.54339,source_dataset,19171,Tama County,True,"Data-center moratorium, adopted 2025-11-10, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ia-taylor-county-2026,moratorium_nation,local,IA,19,Taylor County,county,moratorium,restriction,in_force,2026-05-07,,40.73825,-94.68474,source_dataset,19173,Taylor County,True,"Data-center moratorium, adopted 2026-05-07, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ia-union-county-2026,moratorium_nation,local,IA,19,Union County,county,moratorium,restriction,in_force,2026-03-25,,41.0157,-94.24727,source_dataset,19175,Union County,True,"365-day data-center moratorium, adopted 2026-03-25, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
ia-woodbury-county-2026,moratorium_nation,local,IA,19,Woodbury County,county,moratorium,restriction,in_force,2026-06-23,,42.37754,-96.06072,source_dataset,19193,Woodbury County,True,"365-day data-center moratorium, adopted 2026-06-23, active per tracker (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-woodbury-county-ia-moratorium-2026-06-23,datacentertracker,local,IA,19,Woodbury County Board of Supervisors,county,moratorium,restriction,enacted,2026-06-23,,42.4999,-96.4003,source_dataset,19193,Woodbury County,True,"Woodbury County Board of Supervisors voted 5-0 for a 12-month moratorium on data center applications in unincorporated county land, prompted by the town of Salix's April annexation of ~900 acres that MidAmerican Energy confirmed is being… (datacentertracker.org)",datacentertracker.org,https://www.ktiv.com/2026/06/23/woodbury-county-passes-moratorium-data-center-projects/,
dct-ada-county-id-2025-02-05,datacentertracker,local,ID,16,Ada County,county,zoning_exclusion,restriction,enacted,2025-11-01,,43.452,-116.242,source_dataset,16001,Ada County,True,Ada County proactively developed data center zoning standards following Meta's data center in nearby Kuna and Diode Ventures' 620-acre Gemstone Technology Park (approved 3-2 by Kuna City Council in April 2025). Ada County updated its… (datacentertracker.org),datacentertracker.org,https://adacounty.id.gov/blog/news/zoning-ordinance-update-public-hearing/,
id-kootenai-county-2025,moratorium_nation,local,ID,16,Kootenai County,county,moratorium,restriction,replaced,2025-03-11,,47.65486,-116.71629,source_dataset,16055,Kootenai County,True,"182-day data-center moratorium, adopted 2025-03-11, since replaced by permanent regulations (Moratorium Nation)",Moratorium Nation (ALEA Institute),https://mjbommar.github.io/moratorium-data-2026/,
dct-pocatello-id-2026-05-14,datacentertracker,local,ID,16,Pocatello,municipality,project_rejection,restriction,enacted,2026-05-18,,42.8713,-112.4455,source_dataset,16005,Bannock County,False,"A Pocatello hearing examiner denied a conditional-use permit for a data center on the former Hoku polysilicon site (about $2.26B projected), citing insufficient water and design detail. The developer, Lex Developments, vowed to return… (datacentertracker.org)",datacentertracker.org,https://www.idahostatejournal.com/news/local/pocatello-hearing-examiner-denies-hoku-site-data-center-permit-but-lex-developments-vows-return/article_c80a0e12-3fe8-4ed0-b755-89321377a95d.html,
